"","V1","V2","V3"
"2166","CITY OF BATON ROUGE/PARISH OF EAST BATON ROUGE - PUBLIC WORKS DEPARTMENT","SAN JOAQUIN COUNTY PUBLIC WORKS DEPARTMENT","46"
"2167","CITY OF BEAUMONT","ITC  ","13"
"2168","CITY OF BIRMINGHAML","TODD BROIN","15"
"2169","CITY OF BOSTON","ITC  ","11"
"2170","CITY OF BOZEMANONTANA","ITC  ","18"
"2171","CITY OF BRISTOL","ITC  ","12"
"2172","CITY OF BRISTOLIRGINIA","TODD BROIN","16"
"2173","CITY OF BROKEN ARROW","THE CITY OF FARGO","15"
"2174","CITY OF BROOKINGS LANDFILL","T S LANDFILL","14"
"2175","CITY OF BROWNSVILLE","OCI NV","15"
"2176","CITY OF BRYAN","ITC  ","10"
"2177","CITY OF BURBANK","TOWN OF BOURNE","11"
"2178","CITY OF BURBANKALIFORNIA","STATE OF CALIFORNIA","15"
"2179","CITY OF CANTON SANITARY LANDFI8LL","RUMPKE SANITARY LANDFILL","21"
"2180","CITY OF CANTON SANITARY LANDFILL","RUMPKE SANITARY LANDFILL","20"
"2181","CITY OF CASPER","ITC  ","11"
"2182","CITY OF CASPERYOMING","STATE OF WYOMING","14"
"2183","CITY OF CHANDLER","ITC  ","13"
"2184","CITY OF CHANUTE","FMC ORATE","12"
"2185","CITY OF CHARLOTTESVILLE","THE CITY OF FARGO","18"
"2186","CITY OF CHATTANOOGAENNESSEE","UNIVERSITY OF TENNESSEE","18"
"2187","CITY OF CHEYENNE","ITC  ","13"
"2188","CITY OF CLARKSVILLE","T S LANDFILL","15"
"2189","CITY OF CLOVIS","ITC  ","11"
"2190","CITY OF COFFEYVILLE","ITC  ","16"
"2191","CITY OF COFFEYVILLE MUNICIPAL LIGHT & POWER","TOWN OF MUNSTER","34"
"2192","CITY OF COLTON","TOWN OF COLONIE","9"
"2193","CITY OF COLTON CA","TOWN OF COLONIE","12"
"2194","CITY OF COLUMBIA MISSOURI","TOWN OF COLONIE","20"
"2195","CITY OF COLUMBIAO","ITC  ","14"
"2196","CITY OF CONROE","ITC  ","11"
"2197","CITY OF CONWAY","ITC  ","11"
"2198","CITY OF US CHRISTI","TAMO US ","14"
"2199","CITY OF CORSICANA","SCANA ","13"
"2200","CITY OF COVINGTONN","ITC  ","15"
"2201","CITY OF DALLASEXAS","STATE OF ALASKA","13"
"2202","CITY OF DECATUR AND MORGAN COUNTY","KINDER MORGAN ","23"
"2203","CITY OF DENTON","ITC  ","11"
"2204","CITY OF DETROIT","ITC  ","12"
"2205","CITY OF DETROIT - BOARD OF WATER COMMISSIONERS","SANTA ROSA BOARD OF COUNTY COMMISSIONERS","28"
"2206","CITY OF DOTHANL","IDA","12"
"2207","CITY OF DOVER","ITC  ","10"
"2208","CITY OF DULUTH","ITC  ","11"
"2209","CITY OF DURHAM","IDA","11"
"2210","CITY OF DURHAM NC","IDA ","13"
"2211","CITY OF EDINBURG","TRY ENERGY","12"
"2212","CITY OF EDINBURG SOLD WASTE DEPARTMENT","TULARE COUNTY SOLID WASTE DEPARTMENT","22"
"2213","CITY OF ESO","ITC  ","8"
"2214","CITY OF ELKO","ITC  ","9"
"2215","CITY OF ENID","ITC  ","9"
"2216","CITY OF ESCANABA","SCANA ","12"
"2217","CITY OF FARMERS BRANCH","OCI PARTNERS ","17"
"2218","CITY OF FARMINGTON","THE CITY OF FARGO","9"
"2219","CITY OF FITCHBURG","THE CITY OF FARGO","12"
"2220","CITY OF FLAGSTAFF","THE CITY OF FARGO","12"
"2221","CITY OF FORT COLLINSOLORADO","STATE OF NORTH CAROLINA","20"
"2222","CITY OF FORT WORTH","THE CITY OF FARGO","13"
"2223","CITY OF FORTH WORTH","THE CITY OF FARGO","14"
"2224","CITY OF FREMONTE","THE CITY OF FARGO","11"
"2225","CITY OF FRESNOEPARTMENT OF PUBLIC UTILITIES","ROCHESTER PUBLIC UTILITIES","25"
"2226","CITY OF FT. SMITH","ITC  ","14"
"2227","CITY OF FULTON","ITC  ","11"
"2228","CITY OF FULTON MISSOURI","SPRINGFIELD MISSOURI","19"
"2229","CITY OF GAINESVILLE / GAINESVILLE REGIONAL UTILITIES","ESSENTIAL UTILITIES ","38"
"2230","CITY OF GAINESVILLE/GAINESVILLE REGIONAL UTILITIES","ESSENTIAL UTILITIES ","36"
"2231","CITY OF GARDNER","ITC  ","12"
"2232","CITY OF GARLAND","STATE OF MARYLAND","10"
"2233","CITY OF GARY","ITC  ","9"
"2234","CITY OF GARYNDIANA","STATE OF INDIANA","12"
"2235","CITY OF GLASGOW","THE CITY OF FARGO","10"
"2236","CITY OF GLASGOWY","THE CITY OF FARGO","11"
"2237","CITY OF GLENDALE","IDA","13"
"2238","CITY OF GLENDALE - AZ","TOTAL  ","16"
"2239","CITY OF GLENDALE - WATER & POWER","CLEARWATER PAPER ","23"
"2240","CITY OF GLENDALE - WATER AND POWER","CLEARWATER PAPER ","23"
"2241","CITY OF GLOVERSVILLE","ITC  ","17"
"2242","CITY OF GRAND FORKSD","CONAGRA FOODS","15"
"2243","CITY OF GRAND PRAIRIE","THE CITY OF ANAHEIM","16"
"2244","CITY OF GREENSBORO NORTH CAROLINA","STATE OF NORTH CAROLINA","18"
"2245","CITY OF GREENSBOROORTH CAROLINA","STATE OF NORTH CAROLINA","16"
"2246","CITY OF GREENVILLE","OCI NV","14"
"2247","CITY OF GREENVILLE.C.","BIOGEN IDEC","16"
"2248","CITY OF HAMILTON","ITC  ","13"
"2249","CITY OF HAMPTON","ITC  ","12"
"2250","CITY OF HARRISONBURG RESOURCE RECOVERY FACILITY","RHODE ISLAND RESOURCE RECOVERY ","30"
"2251","CITY OF HASTINGS","ITC  ","13"
"2252","CITY OF HASTINGSEBRASKA","STATE OF NEBRASKA","14"
"2253","CITY OF HENDERSON","THE ANDERSONS","10"
"2254","CITY OF HIBBING","ITC  ","12"
"2255","CITY OF HIGH POINT","ITC  ","15"
"2256","CITY OF HOUSTON","ITC  ","12"
"2257","CITY OF HUTCHINSON","TOWN OF WINSOR","14"
"2258","CITY OF INDEPENDENCE","ITC  ","17"
"2259","CITY OF INDEPENDENCEISSOURI","TOWN OF WINDSOR","20"
"2260","CITY OF IOWA CITY","UNIVERSITY OF IOWA","13"
"2261","CITY OF IRVINGX","CORNING ","11"
"2262","CITY OF IRVINGEXAS","CORNING ","14"
"2263","CITY OF JACKSONVILLE","TOWN OF COLONIE","15"
"2264","CITY OF JACKSONVILLEL","TOWN OF COLONIE","16"
"2265","CITY OF JACKSONVILLEL SOLID WASTE DIVISION","CONSOLIDATED EDISON","27"
"2266","CITY OF JACKSONVILLELORIDA","STATE OF FLORIDA","20"
"2267","CITY OF JAMESTOWN","ITC  ","14"
"2268","CITY OF JANESVILLE","THE CITY OF ANAHEIM","13"
"2269","CITY OF JASPER","ITC  ","11"
"2270","CITY OF JASPERN","ITC  ","12"
"2271","CITY OF JOHNSON CITY","TOWN OF COLONIEY","16"
"2272","CITY OF KEARNEY","TOWN OF KEARNY","7"
"2273","CITY OF KERRVILLE","ITC  ","14"
"2274","CITY OF KINGMAN KS","CORNING ","14"
"2275","CITY OF KINGMANS","ITC  ","13"
"2276","CITY OF LA","ITC  ","7"
"2277","CITY OF LAGRANGEEORGIA","THE CITY OF FARGO","15"
"2278","CITY OF LACY LAKEVIEW","THE CITY OF ANAHEIM","16"
"2279","CITY OF LAKE WORTH UTILITIES","NORTHEAST UTILITIES","19"
"2280","CITY OF LAKELAND","TOWN OF KEARNY","12"
"2281","CITY OF LAKELAND - LAKELAND ELECTRIC","PACIFIC GAS AND ELECTRIC ","25"
"2282","CITY OF LAREDO","THE CITY OF FARGO","9"
"2283","CITY OF LAWRENCEBURG SANITATION DEPARTMENT","STATE OF ARIZONA LAND DEPARTMENT","30"
"2284","CITY OF LAWTON","ITC  ","11"
"2285","CITY OF LAWTONKLAHOMA","UNIVERSITY OF OKLAHOMA","13"
"2286","CITY OF LEBANON","ITC  ","12"
"2287","CITY OF LEE'S SUMMIT","DIODES ","17"
"2288","CITY OF LEE'S SUMMITISSOURI","SPRINGFIELD MISSOURI","23"
"2289","CITY OF LEXINGTON","TEXTRON ","13"
"2290","CITY OF LOLNE","ITC  ","10"
"2291","CITY OF LOLNEBRASKA","STATE OF NEBRASKA","10"
"2292","CITY OF LINDEN","LINDE ","10"
"2293","CITY OF LITTLE ROCK","T-C OIL ","15"
"2294","CITY OF LOGAN","ITC  ","10"
"2295","CITY OF LOMPOC","ITC  ","11"
"2296","CITY OF LONG BEACH","OXY LONG BEACH .","10"
"2297","CITY OF LOS ANGELESA","GOOGLE","16"
"2298","CITY OF LOS ANGELESEPARTMENT OF AIRPORTS","CLEAN HARBORS","31"
"2299","CITY OF LOS ANGELESEPARTMENT OF WATER AND POWER","US DEPARTMENT OF ENERGY","32"
"2300","CITY OF LOVELANDOLORADO","THE CITY OF FARGO","18"
"2301","CITY OF LUBBOCK TEXAS","ITC  ","18"
"2302","CITY OF LUBBOCKEXAS","ITC  ","16"
"2303","CITY OF MARSHFIELD","ITC  ","15"
"2304","CITY OF MARTINSVILLE","TRINSEO","15"
"2305","CITY OF MARYVILLE","ITC  ","14"
"2306","CITY OF MESA","ITC  ","9"
"2307","CITY OF MIDLAND","IDA","12"
"2308","CITY OF MIDLANDICHIGAN","STATE OF INDIANA","16"
"2309","CITY OF MIDLANDEXAS","STATE OF INDIANA","15"
"2310","CITY OF MOBILE","ITC  ","11"
"2311","CITY OF MOBILE ENVIRONMENTAL SERVICES DEPT.","ROCK RIVER ENVIRONMENTAL SERVICES","22"
"2312","CITY OF MODESTO","DIODES ","12"
"2313","CITY OF MONTGOMERY","TOWN OF MUNSTER","13"
"2314","CITY OF MONTGOMERYONTGOMERY ALABAMA","TYR ENERGY ","28"
"2315","CITY OF MORGAN CITY","KINDER MORGAN ","15"
"2316","CITY OF MORRILTONR","FORD MOTOR ","15"
"2317","CITY OF MORRISLLINOIS","STATE OF ILLINOIS","12"
"2318","CITY OF MOUNT PLEASANT","MONSANTO ","17"
"2319","CITY OF MOUNTAIN VIEW","THE CITY OF FOUNTAIN INN","11"
"2320","CITY OF MT PLEASANT","ITC  ","16"
"2321","CITY OF MT. PLEASANT","ITC  ","17"
"2322","CITY OF MURRAY","ITC  ","11"
"2323","CITY OF MURRAY KY","ITC  ","14"
"2324","CITY OF NACODOCHES","THE CITY OF ANAHEIM","13"
"2325","CITY OF NACOGDOCHES","THE CITY OF FARGO","14"
"2326","CITY OF NASHUAEPARTMENT OF PUBLIC WORKS","STEUBEN COUNTY DEPARTMENT OF PUBLIC WORKS","22"
"2327","CITY OF NEW ALBANY MS","ONE GAS","16"
"2328","CITY OF NEW YORK DEPARTMENT OF SANITATION (DSNY)","TOWN OF SMITHTOWN","37"
"2329","CITY OF NEWPORT NEWS","OCI PARTNERS ","15"
"2330","CITY OF NORTHAMPTON MASSACHUSETTS","UNIVERSITY OF MASSACHUSETTS","20"
"2331","CITY OF NORWICHT","ITC  ","13"
"2332","CITY OF OKMULGEEKLAHOMA","UNIVERSITY OF OKLAHOMA","15"
"2333","CITY OF ORLANDO","ITC  ","12"
"2334","CITY OF ORLANDO - OUC","ITC  ","18"
"2335","CITY OF ORRVILLE","ITC  ","13"
"2336","CITY OF OXNARD","ITC  ","11"
"2337","CITY OF PAINESVILLE","THE CITY OF ANAHEIM","14"
"2338","CITY OF PAINESVILLEHIO","TRINSEO","17"
"2339","CITY OF PALO ALTO","ITC  ","14"
"2340","CITY OF PAMPA","ITC  ","10"
"2341","CITY OF PASADENA","IDA","13"
"2342","CITY OF PELLA","ITC  ","10"
"2343","CITY OF PENSACOLA","TESLA ","13"
"2344","CITY OF PHOENIX","HEI","12"
"2345","CITY OF PONCA CITY","ITC  ","15"
"2346","CITY OF PORT ARTHUR","FMC ORATE","16"
"2347","CITY OF PULASKI PUBLIC WORKS","THE SLAIR COS","23"
"2348","CITY OF PULASKI STREET DEPARTMENT","TULARE COUNTY SOLID WASTE DEPARTMENT","25"
"2349","CITY OF RALEIGH","FMC ORATE","12"
"2350","CITY OF RAPID CITY","FMC ORATE","15"
"2351","CITY OF REDDING","CORNING ","11"
"2352","CITY OF REDLANDS MUNICIPAL UTILITIE DEPARTMENT","TAUNTON MUNICIPAL LIGHTING PLANT","32"
"2353","CITY OF REDLANDS MUNICIPAL UTILITIES DEPARTMENT","SIKESTON BOARD OF MUNICIPAL UTILITIES","32"
"2354","CITY OF RICHLAND","ITC  ","13"
"2355","CITY OF RICHLANDASHINGTON","THE CITY OF ANAHEIM","18"
"2356","CITY OF RICHMOND","ITC  ","13"
"2357","CITY OF RIVERSIDUBLIC UTILITY","RIVERSIDE COUNTY","21"
"2358","CITY OF RIVERSIDE PUBLIC UTILITY","RIVERSIDE COUNTY","20"
"2359","CITY OF RIVERVIEW","ITC  ","14"
"2360","CITY OF SACRAMENTO","THE CITY OF FARGO","13"
"2361","CITY OF SALINA","ITC  ","11"
"2362","CITY OF SALLISAW","ITC  ","13"
"2363","CITY OF SAN ANGELO","THE CITY OF FARGO","13"
"2364","CITY OF SAN ANGELO LANDFILL","T S LANDFILL","15"
"2365","CITY OF SAN ANTONIO","THE CITY OF ANAHEIM","14"
"2366","CITY OF SAN DIEGO","THE CITY OF FARGO","12"
"2367","CITY OF SAN MARCOS","THE CITY OF FARGO","13"
"2368","CITY OF SANTA CLARA","COVANTA  ","14"
"2369","CITY OF SANTA CLARAA","COVANTA  ","15"
"2370","CITY OF SANTA CRUZ","COVANTA  ","13"
"2371","CITY OF SANTA MARIA","THE CITY OF ANAHEIM","14"
"2372","CITY OF SAVANNAH - REFUSE DISPOSAL DEPARTMENT","STATE OF ARIZONA LAND DEPARTMENT","33"
"2373","CITY OF SAVANNAH SANITATION BUREAU","MONSANTO ","27"
"2374","CITY OF SEATTLE (SEATTLE CITY LIGHT DEPARTMENT)","STATE GOVERNMENT","37"
"2375","CITY OF SHELBY","ITC  ","11"
"2376","CITY OF SHREVEPORT","ITC  ","15"
"2377","CITY OF SIOUX FALLS","ITC  ","16"
"2378","CITY OF SNYDER","ITC  ","11"
"2379","CITY OF SPOKANE","ITC  ","12"
"2380","CITY OF SPOKANEA","ITC  ","13"
"2381","CITY OF SPOKANEASHINGTON","THE CITY OF ANAHEIM","17"
"2382","CITY OF SPRINGFIELD","SPRINGFIELDISSOURI","15"
"2383","CITY OF SPRINGFIELD - DEPARMENT OF PUBLIC WORKS","SAN DIEGO COUNTY DEPARTMENT OF PUBLIC WORKS","28"
"2384","CITY OF SPRINGFIELD DEPARTMENT OF PUBLIC WORKS","STEUBEN COUNTY DEPARTMENT OF PUBLIC WORKS","25"
"2385","CITY OF ST. GEORGE","ITC  ","15"
"2386","CITY OF ST. GEORGE UTAH","STATE OF UTAH","18"
"2387","CITY OF ST. JAMES","ITC  ","14"
"2388","CITY OF ST. JOSEPH","ITC  ","15"
"2389","CITY OF STAUNTON","CLARIANT ORTATION","13"
"2390","CITY OF STAUNTONA","CLARIANT ORTATION","14"
"2391","CITY OF SUNNYVALE","OCI NV","13"
"2392","CITY OF SUPERIORISCONSIN","STATE OF WISCONSIN","16"
"2393","CITY OF TACOMA","ITC  ","11"
"2394","CITY OF TALLAHASSEE","THE CITY OF ANAHEIM","14"
"2395","CITY OF TAMPA","ITC  ","10"
"2396","CITY OF TAUNTON","CLARIANT ORTATION","12"
"2397","CITY OF TEMPLE","ITC  ","11"
"2398","CITY OF THOMASVILLE","ITC  ","16"
"2399","CITY OF THOMASVILLEEORGIA","THE CITY OF FARGO","20"
"2400","CITY OF TIFTON","ITC  ","11"
"2401","CITY OF TOLEDO","UNIVERSITY OF TOLEDO","8"
"2402","CITY OF TUCSON","ITC  ","11"
"2403","CITY OF TUCSON ENVIRONMENTAL SERVICES","ROCK RIVER ENVIRONMENTAL SERVICES","20"
"2404","CITY OF TYLER","ITC  ","10"
"2405","CITY OF UKIAH","ITC  ","10"
"2406","CITY OF UNALASKA","STATE OF ALASKA","9"
"2407","CITY OF VERMILLIOND","ITC  ","16"
"2408","CITY OF VERO BEACH","VERSO ","14"
"2409","CITY OF VERO BEACH","VERSO ","14"
"2410","CITY OF VICTORIA","ITC  ","13"
"2411","CITY OF VINELAND","ITC  ","13"
"2412","CITY OF VIRGINIA","UNIVERSITY OF VIRGINIA","8"
"2413","CITY OF VIRGINIA BEACH","UNIVERSITY OF VIRGINIA","14"
"2414","CITY OF WACO","ITC  ","9"
"2415","CITY OF WATERTOWN","THE CITY OF FARGO","12"
"2416","CITY OF WATSONVILLE","STATOIL","14"
"2417","CITY OF WATSONVILLE DEPARTMENT OF PUBLIC WORKS AND UTILITIES","SAN DIEGO COUNTY DEPARTMENT OF PUBLIC WORKS","39"
"2418","CITY OF WAYNESBORO","TOWN OF WINSOR","12"
"2419","CITY OF WAYNESBOROA","TOWN OF WINSOR","13"
"2420","CITY OF WHITTIER","ITC  ","13"
"2421","CITY OF WICHITA","ITC  ","12"
"2422","CITY OF WICHITA FALLS","ITC  ","18"
"2423","CITY OF WILLMARINNESOTA","STATE OF MINNESOTA","13"
"2424","CITY OF WILMINGTON","STATE OF WYOMING","14"
"2425","CITY OF WINFIELD","ITC  ","13"
"2426","CITY OF WINFIELD KS","TOWN OF WINDSOR","14"
"2427","CITY OF WINSTON-SALEM","TOWN OF WINSOR","15"
"2428","CITY-COUNTY SANITATION","CLARIANT ORTATION","17"
"2429","CLARIANT ORTATION","CLARIANT ORTATION","0"
"2430","CLARION INDUSTRIES, ","CF INDUSTRIES, ","7"
"2431","CLARION INDUSTRIES","TC INDUSTRIES","7"
"2432","CLARK COUNTY","ST CLAIR COUNTY","5"
"2433","CLARK COUNTY BOARD OF COMMISSIONERS","SEMINOLE COUNTY BOARD OF COUNTY COMMISSIONERS","18"
"2434","CLARK PUBLIC UTILITIES","ROCHESTER PUBLIC UTILITIES","10"
"2435","CLARKE-MOBILE COUNTIES GAS DISTRICT","ONE GAS ","27"
"2436","CLARKSDALE PUBLIC UTILITIES","ROCHESTER PUBLIC UTILITIES","13"
"2437","CLARKSDALE PUBLIC UTILITIES COMMISSION","ROCHESTER PUBLIC UTILITIES","24"
"2438","CLAYTON COUNTY BOARD OF COMMISSIONERS","SANTA ROSA COUNTY BOARD OF COUNTY COMMISSIONERS","18"
"2439","CLAYTON COUNTY TRANSPORTATION AND DEVEENT DEPARTMENT","STATE OF ARIZONA LAND DEPARTMENT","34"
"2440","CLAYTON WILLIAMS ENERGY","BLACK HILLS ENERGY","13"
"2441","CLAYTONUBILIER AND RICE","OLIN ","18"
"2442","CLEAN HARBORS","CLEAN HARBORS","0"
"2443","CLEAR AIR FORCE STATION - US AIR FORCE","CLARIANT ORTATION","27"
"2444","CLEARWATER PAPER ","CLEARWATER PAPER ","0"
"2445","CLEARWAY ENERGY GROUP, ","CLEARWAY ENERGY, ","6"
"2446","CLECO ","CLECO ","0"
"2447","CLEMSON UNIVERSITY","ROWAN UNIVERSITY","8"
"2448","CLEVELAND CLINIC","CLEVELAND CLIFFS ","7"
"2449","CLEVELAND COUNTY HEALTH DEPARTMENT","TULARE COUNTY SOLID WASTE DEPARTMENT","24"
"2450","CLIFFS NATURAL RESOURCES","CLIFFS NATURAL RESOURCES","0"
"2451","CLINTON COUNTY AREA SOLID WASTE AGENCY","TULARE COUNTY SOLID WASTE DEPARTMENT","26"
"2452","CLINTON COUNTY SOLID WASTE AUTHORITY","TUCKER COUNTY SOLID WASTE AUTHORITY","11"
"2453","CLOVER FLAT LANDFILL","T S LANDFILL","12"
"2454","COASTAL REGIONAL SOLID WASTE MANAGEMENT AUTHORITY","THE COASTAL REGIONAL SOLID WASTE MANAGEMENT AUTHORITY","4"
"2455","COBRA PIPELINE CO","VECTOR PIPELINE ","7"
"2456","COBRA PIPELINE CO., ","VECTOR PIPELINE ","10"
"2457","COEUR MINING ORPORATED","COEUR MINING ORPORATED","0"
"2458","COEUR D' ALENE ","CREE ","10"
"2459","COFFEE COUNTY COMMISSION","ST LUCIE COUNTY COMMISSIONERS","13"
"2460","COFFEYVILLE RESOURCES REFINING & MARKETING","SUNOCO . REFINING & MARKETING","23"
"2461","COGENTRIX ENERGY","OGE ENERGY ","7"
"2462","COGENTRIX VIRGINIA LEASING ","PENN VIRGINIA ","17"
"2463","COLEMAN OIL AND GAS","CABOT OIL & GAS ","13"
"2464","COLGATE ENERGY","OGE ENERGY ","5"
"2465","COLLIER COUNTY","RICE COUNTY","7"
"2466","COLLUMS LUMBER MILL ORPORATED","COEUR MINING ORPORATED","17"
"2467","COLMAC CLARION","MATERION ","11"
"2468","COLORADO SPRINGS UTILITIES","NORTHEAST UTILITIES","17"
"2469","COLSTRIP ENERGY LIMITED PARTNERSHIP","TRIUMPH ENERGY PARTNERS","18"
"2470","COLUMBIA COUNTYL","SUMMIT COUNTY","9"
"2471","COLUMBIA PIPELINE GROUP","PEMBINA PIPELINE ","12"
"2472","COLUMBIAN CHEMICALS","SUN CHEMICAL","9"
"2473","COLUMBIAN CHEMICALS ","SOLVAY CHEMICALS ","9"
"2474","COLUMBUS CONSOLIDATED GOVERNMENT","STATE GOVERNMENT","18"
"2475","COMMERCIAL BRICK ","COMMERCIAL METALS ","11"
"2476","COMMERCIAL METALS ","COMMERCIAL METALS ","0"
"2477","COMMONWEALTH ENVIRONMENTAL SYSTEMS","GFL ENVIRONMENTAL ","20"
"2478","COMMONWEALTH PLYWOOD , ","HORMEL FOODS ","18"
"2479","COMMONWEALTH OF MASSACHUSETTS","UNIVERSITY OF MASSACHUSETTS","16"
"2480","COMMONWEALTH OF VIRGINIA","UNIVERSITY OF VIRGINIA","16"
"2481","COMMUNITY REFUSE SERVICE","SANOFI US SERVICES ","17"
"2482","COMMUNITY RENEWABLE ENERGY SERVICES .","AVENTINE RENEWABLE ENERGY","24"
"2483","COMMUNITY RENEWABLE ENERGY SERVICES","AVENTINE RENEWABLE ENERGY","22"
"2484","COMPASS MINERALS","COMPASS MINERALS","0"
"2485","CONAGRA FOODS .","CONAGRA FOODS .","0"
"2486","CONAGRA FOODS","CONAGRA FOODS","0"
"2487","CONAGRAFOODS","CONAGRAFOODS","0"
"2488","CONAGRA FOODS PACKAGED FOODS .","CONAGRA FOODS PACKAGED FOODS .","0"
"2489","CONNACHER OIL AND GAS","SANCHEZ OIL & GAS","12"
"2490","CONNECTICUT MUNICIPAL ELECTRIC ENERGY COOPERATIVE","SEMINOLE ELECTRIC COOPERATIVE","28"
"2491","CONNECTICUT RESOURCE RECOVERY AUTHORITY","RHODE ISLAND RESOURCE RECOVERY ","26"
"2492","CONNECTICUT RESOURCES RECOVERY AUTHORITY","ROSETTA RESOURCES OPERATING ","26"
"2493","CONOCO PHI ","CONOCO PHI ","0"
"2494","CONOCO PHIL ","CONOCO PHIL ","0"
"2495","CONOCOPHIL","CONOCOPHIL","0"
"2496","CONOCOPHIL ALASKA, ","CONOCOPHIL ALASKA, ","0"
"2497","CONOCOPHIL ALASKA","CONOCOPHIL ALASKA","0"
"2498","CONOCOPHIL ","CONOCOPHIL ","0"
"2499","CONOCOPHIL","CONOCOPHIL","0"
"2500","CONOPCO","CONOCOPHIL","5"
"2501","CONSOLIDATED EDISON","CONSOLIDATED EDISON","0"
"2502","CONSOLIDATED PRECISION PRODUCTS","CONSOLIDATED EDISON ","13"
"2503","CONSOLIDATED WY MUNICIPALITIES ELECTRIC POWER SYSTEM JPB","TUCSON ELECTRIC POWER ","38"
"2504","CONSTELLATION ENERGY","CONSTELLATION ENERGY","0"
"2505","CONSTELLATION ENERGY ","CONSTELLATION ENERGY ","0"
"2506","CONSTELLATION ENERGY GROUP, ","CONSTELLATION ENERGY GROUP, ","0"
"2507","CONTINENTAL CARBON ","CONTINENTAL RESOURCES ","11"
"2508","CONTINENTAL RESOURCES","CONTINENTAL RESOURCES","0"
"2509","CONTOUR GLOBAL","ONE GAS","11"
"2510","CONTOURGLOBAL","CONOCOPHIL","11"
"2511","CONTY OF FRANKLIN SOLID WASTE MANGEMENT AUTHORITY","THREE RIVERS SOLID WASTE MANAGEMENT AUTHORITY","22"
"2512","COOPER TIRE & RUBBER ","COOPER TIRE & RUBBER ","0"
"2513","COOPERATIVE ENERGY","VERTEX ENERGY","9"
"2514","COPPER VALLEY ELECTRIC ASSOCIATION","GENERAL ELECTRIC CO","21"
"2515","COPPER VALLEY ELECTRIC ASSOCIATION","GENERAL ELECTRIC CO","21"
"2516","CORDIA ENERGY","CVR ENERGY","5"
"2517","CORN BELT POWER COOPERATIVE","ROCK ENERGY COOPERATIVE","16"
"2518","CORN PLUS ETHANOL","MORGAN STANLEY","13"
"2519","CORN PRODCUTS INTERNATIONAL","CORN PRODUCTS INTERNATIONAL","2"
"2520","CORN PRODUCTS INTERNATIONAL","CORN PRODUCTS INTERNATIONAL","0"
"2521","CORNELL UNIVERSITY","ROWAN UNIVERSITY","8"
"2522","CORNING .","CORNING .","0"
"2523","CORNING .","CORNING .","0"
"2524","CORNING ORPORATED","CORNING ORPORATED","0"
"2525","CORONA ENERGY PARTNERS","TERRA ENERGY PARTNERS","7"
"2526","CORRAL DE PIEDRA LAND ","OLIN ","17"
"2527","CORTLAND COUNTY HIGHWAY DEPARTMENT","TULARE COUNTY SOLID WASTE DEPARTMENT","20"
"2528","CORTLAND COUNTY HIGHWAY DEPARTMENT","TULARE COUNTY SOLID WASTE DEPARTMENT","20"
"2529","COSMO SPECIALTY FIBERS ","COMMERCIAL METALS ","17"
"2530","COULTER COMPANIES","SPANGLER COMPANIES ","10"
"2531","COUNCIL ENERGY","CONSOL ENERGY","5"
"2532","COUNCIL OF DORCHESTER COUNTY","RICE COUNTY","19"
"2533","COUNTIES OF WARREN / WASHINGTON INDUSTRIAL DEVEENT AGENCY","WORTHINGTON INDUSTRIES ","40"
"2534","COUNTRYMARK COOPERATIVE L","ROCK ENERGY COOPERATIVE","16"
"2535","COUNTY OF ORANGEC WASTE & RECYCLING","TOWN OF MANCHESTER","27"
"2536","COUNTY SOLID WASTE DEPARTMENT","TULARE COUNTY SOLID WASTE DEPARTMENT","7"
"2537","COUNTY OF AUGUSTA","TOTAL  USA","13"
"2538","COUNTY OF AUGUSTAA","TOTAL  USA","14"
"2539","COUNTY OF BEDFORDIRGINIA","UNIVERSITY OF VIRGINIA","16"
"2540","COUNTY OF BUTTE","TOWN OF BOURNE","11"
"2541","COUNTY OF DANE PUTLIC WORKS SOLID WASTE DIVISION","CONSOLIDATED EDISON","33"
"2542","COUNTY OF DOUGLASE","ONE GAS","13"
"2543","COUNTY OF FRANKLIN SOLID WASTE MANAGEMENT AUTHORITY","THREE RIVERS SOLID WASTE MANAGEMENT AUTHORITY","22"
"2544","COUNTY OF FRESNO","THE CITY OF FARGO","13"
"2545","COUNTY OF GLOUCESTER","TOWN OF MUNSTER","13"
"2546","COUNTY OF GRANVILLE","GOOGLE","15"
"2547","COUNTY OF GREENVILLE","GOOGLE","16"
"2548","COUNTY OF HAWAII","CONOCO PHI ","13"
"2549","COUNTY OF HAWAII DEPARTMENT OF ENVIRONMENTAL MANAGEMENT SOLID WASTE DIV","TPG CAPITAL MANAGEMENT ","54"
"2550","COUNTY OF KANE DIVISION OF ENVIRONMENTAL & WATER RESOURCES","CONTINENTAL RESOURCES","37"
"2551","COUNTY OF KAUAI","UNIT ","12"
"2552","COUNTY OF KERN","TOWN OF KEARNY","8"
"2553","COUNTY OF LYCOMING","STATE OF WYOMING","12"
"2554","COUNTY OF MAUI","UNIT ","11"
"2555","COUNTY OF MONROE","TOWN OF BOURNE","12"
"2556","COUNTY OF MONTROSE","TOWN OF MUNSTER","13"
"2557","COUNTY OF ORANGE","TOWN OF BOURNE","10"
"2558","COUNTY OF ORANGEY","TOWN OF BOURNE","11"
