"","V1","V2","V3"
"2203","COUNTY OF DEKALB","US DOE","14"
"2204","COUNTY OF DESCHUTES","US DOE","17"
"2205","COUNTY OF DESCHUTES OREGON","UNIT CORP","21"
"2206","COUNTY OF DOUGHERTY","US DOE","15"
"2207","COUNTY OF DOUGHERTY GEORGIA","KINDER MORGAN","22"
"2208","COUNTY OF EAGLE","GOOGLE","11"
"2209","COUNTY OF EAGLE COLORADO","INTEL CORP","18"
"2210","COUNTY OF EDDY","US DOE","12"
"2211","COUNTY OF EDDY NEW MEXICO","CEMEX","20"
"2212","COUNTY OF ELKHART","UNIT CORP","14"
"2213","COUNTY OF ELKHART INDIANA","CORTEVA INC","20"
"2214","COUNTY OF ERIE","UNIT CORP","11"
"2215","COUNTY OF ESCAMBIA","US DOE","16"
"2216","COUNTY OF ESCAMBIA FLORIDA","HUNTSMAN CORP","21"
"2217","COUNTY OF FRANKLIN","UNIT CORP","15"
"2218","COUNTY OF FRANKLIN SOLID WASTE MANGEMENT AUTHORITY","SALINAS VALLEY SOLID WASTE AUTHORITY","34"
"2219","COUNTY OF FRANKLIN VIRGINIA","CORNING INC","20"
"2220","COUNTY OF FRESNO","UNIT CORP","13"
"2221","COUNTY OF FRESNO CALIFORNIA","HUNTSMAN CORP","22"
"2222","COUNTY OF FULTON GEORGIA","COVANTA ENERGY","20"
"2223","COUNTY OF GEORGETOWN SOUTH CAROLINA","ECOVYST INC","30"
"2224","COUNTY OF GORDON GA","UNIT CORP","16"
"2225","COUNTY OF GREENVILLE","GOOGLE","16"
"2226","COUNTY OF GREENVILLE SOUTH CAROLINA","GEVO INC","29"
"2227","COUNTY OF GREENWOOD","UNIT CORP","16"
"2228","COUNTY OF GREENWOOD SOUTH CAROLINA","CONAGRA FOODS INC","27"
"2229","COUNTY OF HARDIN","UNIT CORP","13"
"2230","COUNTY OF HARFORD","UNIT CORP","14"
"2231","COUNTY OF HARFORD MARYLAND","UNIT CORP","23"
"2232","COUNTY OF HAWAI'I","HEI","16"
"2233","COUNTY OF HAWAI'I HAWAII","DOW INC","23"
"2234","COUNTY OF HAWAII","HEI","15"
"2235","COUNTY OF HAYWOOD","LONZA","16"
"2236","COUNTY OF JOHNSTON","ECOVYST INC","17"
"2237","COUNTY OF JOHNSTON NORTH CAROLINA","JOHNSON CONTROLS INC","23"
"2238","COUNTY OF KANE DIV OF ENV","COVANCE INC","20"
"2239","COUNTY OF KAUAI","LONZA","14"
"2240","COUNTY OF KAUAI HAWAII","ONEOK Inc","19"
"2241","COUNTY OF KERN","UNIT CORP","11"
"2242","COUNTY OF KERN CALIFORNIA","UNIT CORP","20"
"2243","COUNTY OF KING","DOW INC","13"
"2244","COUNTY OF KING WASHINGTON","CORNING INC","18"
"2245","COUNTY OF KINGS","DOW INC","14"
"2246","COUNTY OF KNOX","MONSANTO CO","13"
"2247","COUNTY OF KNOX ILLINOIS","CONOCO PHILLIPS","16"
"2248","COUNTY OF KOOTENAI","US DOE","16"
"2249","COUNTY OF KOOTENAI IDAHO","ONEOK Inc","21"
"2250","COUNTY OF LA CROSSE","MONSANTO CO","16"
"2251","COUNTY OF LA CROSSE WISCONSIN","CONSOLIDATED EDISON INC","24"
"2252","COUNTY OF LAKE","GOOGLE","12"
"2253","COUNTY OF LAKE OHIO","ONEOK Inc","16"
"2254","COUNTY OF LAMAR","UNIT CORP","12"
"2255","COUNTY OF LAMAR GEORGIA","COVANTA ENERGY","19"
"2256","COUNTY OF LANE","GOOGLE","12"
"2257","COUNTY OF LANE OREGON","POLYONE CORP","17"
"2258","COUNTY OF LARIMER","UNIT CORP","14"
"2259","COUNTY OF LARIMER COLORADO","DOMTAR CORP","21"
"2260","COUNTY OF LAURENS","UNIT CORP","14"
"2261","COUNTY OF LAURENS GEORGIA","COVANTA ENERGY","19"
"2262","COUNTY OF LEA","GOOGLE","11"
"2263","COUNTY OF LEA NEW MEXICO","CEMEX","19"
"2264","COUNTY OF LEFLORE","UNIT CORP","14"
"2265","COUNTY OF LEFLORE MISSISSIPPI","UNIT CORP","24"
"2266","COUNTY OF LENOIR","UNIT CORP","13"
"2267","COUNTY OF LENOIR NORTH CAROLINA","SAINT GOBAIN NORTH AMERICA","25"
"2268","COUNTY OF LEWIS & CLARK","LOEWS CORP","19"
"2269","COUNTY OF LEWIS & CLARK MONTANA","LOEWS CORP","27"
"2270","COUNTY OF LINN","DOW INC","13"
"2271","COUNTY OF LINN IOWA","CORNING INC","16"
"2272","COUNTY OF LOS ANGELES","GOOGLE","17"
"2273","COUNTY OF LOS ANGELES CALIFORNIA","HUNTSMAN CORP","25"
"2274","COUNTY OF LOUDON","US DOE","14"
"2275","COUNTY OF LOUDOUN VIRGINIA","PENN VIRGINIA CORP","22"
"2276","COUNTY OF LYCOMING","MONSANTO CO","15"
"2277","COUNTY OF LYCOMING PENNSYLVANIA","OCI NV","25"
"2278","COUNTY OF LYON","LONZA","13"
"2279","COUNTY OF LYON MINNESOTA","LONZA","21"
"2280","COUNTY OF MADERA","UNIT CORP","13"
"2281","COUNTY OF MADERA CALIFORNIA","DOMTAR CORP","22"
"2282","COUNTY OF MADISON","US DOE","15"
"2283","COUNTY OF MADISON NEW YORK","HUNTSMAN CORP","21"
"2284","COUNTY OF MANATEE","US DOE","15"
"2285","COUNTY OF MARATHON","UNIT CORP","15"
"2286","COUNTY OF MARICOPA","UNIT CORP","13"
"2287","COUNTY OF MARICOPA ARIZONA","ARCOSA INC","20"
"2288","COUNTY OF MARION","UNIT CORP","13"
"2289","COUNTY OF MARION TENNESSEE","COVANTA ENERGY","22"
"2290","COUNTY OF MAUI","LONZA","13"
"2291","COUNTY OF MAUI HAWAII","HEI","20"
"2292","COUNTY OF MESA","US DOE","12"
"2293","COUNTY OF MESA COLORADO","HUNTSMAN CORP","18"
"2294","COUNTY OF MIAMI-DADE","US DOE","18"
"2295","COUNTY OF MIAMI-DADE FLORIDA","UNIMIN CORP","23"
"2296","COUNTY OF MIAMI-DADE WASTE MANAGEMENT","ARES MANAGEMENT CORP","29"
"2297","COUNTY OF MOHAVE","US DOE","14"
"2298","COUNTY OF MONMOUTH","MONSANTO CO","17"
"2299","COUNTY OF MONMOUTH NEW JERSEY","COVANTA ENERGY","25"
"2300","COUNTY OF MORRISON","UNIT CORP","15"
"2301","COUNTY OF MURRAY","UNIT CORP","13"
"2302","COUNTY OF MURRAY GEORGIA","COVANTA ENERGY","20"
"2303","COUNTY OF MUSCATINE","ECOVYST INC","16"
"2304","COUNTY OF MUSCATINE IOWA","ECOVYST INC","21"
"2305","COUNTY OF MUSKEGON","US DOE","16"
"2306","COUNTY OF MUSKEGON MICHIGAN","UNISEA INC","23"
"2307","COUNTY OF NEW HANOVER","POLYONE CORP","17"
"2308","COUNTY OF NEW HANOVER NORTH CAROLINA","SAINT GOBAIN NORTH AMERICA","28"
"2309","COUNTY OF OLMSTED","BUNGE LTD","14"
"2310","COUNTY OF OLMSTED MINNESOTA","ECOVYST INC","22"
"2311","COUNTY OF ONSLOW","MONSANTO CO","15"
"2312","COUNTY OF ONSLOW NORTH CAROLINA","SAINT GOBAIN NORTH AMERICA","25"
"2313","COUNTY OF ORANGE CA","UNIT CORP","16"
"2314","COUNTY OF ORANGE CALIFORNIA","POLYONE CORP","21"
"2315","COUNTY OF ORANGE NEW YORK","POLYONE CORP","21"
"2316","COUNTY OF ORANGE NY","UNIT CORP","16"
"2317","COUNTY OF ORANGE VA","UNIT CORP","16"
"2318","COUNTY OF ORANGE VIRGINIA","CONSOL ENERGY INC","20"
"2319","COUNTY OF OSWEGO","US DOE","14"
"2320","COUNTY OF OSWEGO NEW YORK","POLYONE CORP","21"
"2321","COUNTY OF OUTAGAMIE","GE","17"
"2322","COUNTY OF OUTAGAMIE WISCONSIN","CONAGRA FOODS INC","24"
"2323","COUNTY OF PEORIA","UNIT CORP","13"
"2324","COUNTY OF PEORIA ILLINOIS","CONOCO PHILLIPS","18"
"2325","COUNTY OF PINELLAS","CONOCO PHILLIPS","13"
"2326","COUNTY OF PINELLAS FLORIDA","CONOCO PHILLIPS","21"
"2327","COUNTY OF POLK","UNIT CORP","11"
"2328","COUNTY OF POLK FLORIDA","ONEOK Inc","19"
"2329","COUNTY OF RIVERSIDE","UNIT CORP","16"
"2330","COUNTY OF RIVERSIDE CALIFORNIA","UNISEA INC","24"
"2331","COUNTY OF ROANOKE","UNIT CORP","14"
"2332","COUNTY OF ROANOKE VIRGINIA","CONSOL ENERGY INC","21"
"2333","COUNTY OF SACRAMENTO","MONSANTO CO","17"
"2334","COUNTY OF SALT LAKE UTAH","SALT LAKE COUNTY","16"
"2335","COUNTY OF SAMPSON NORTH CAROLINA","SAINT GOBAIN NORTH AMERICA","24"
"2336","COUNTY OF SAN BERNADINO SOLID WASTE MANAGEMENT DIV","ARES MANAGEMENT CORP","40"
"2337","COUNTY OF SAN BERNARDINO SOLID WASTE MANAGEMENT DIV","ARES MANAGEMENT CORP","41"
"2338","COUNTY OF SAN JOAQUIN","UNISEA INC","17"
"2339","COUNTY OF SANDOVAL NEW MEXICO","MONSANTO CO","22"
"2340","COUNTY OF SANTA CRUZ DEPARTMENT OF PUBLIC WORKS","MONARCH CEMENT CO","38"
"2341","COUNTY OF SARASOTA","UNIT CORP","15"
"2342","COUNTY OF SARASOTA FLORIDA","CABOT CORP","22"
"2343","COUNTY OF SARPY NEBRASKA","UNIT CORP","19"
"2344","COUNTY OF SEWARD KANSAS","UNISEA INC","19"
"2345","COUNTY OF SHASTA","LONZA","15"
"2346","COUNTY OF SHASTA CALIFORNIA","ECOVYST INC","22"
"2347","COUNTY OF SNOHOMISH WASHINGTON","CONAGRA FOODS INC","25"
"2348","COUNTY OF SPARTANBURG SOUTH CAROLINA","MONSANTO CO","29"
"2349","COUNTY OF STAFFORD VIRGINIA","ECOVYST INC","22"
"2350","COUNTY OF STANISLAUS","MORGAN STANLEY","18"
"2351","COUNTY OF STANISLAUS CA","UNISEA INC","19"
"2352","COUNTY OF STANISLAUS CALIFORNIA","HUNTSMAN CORP","24"
"2353","COUNTY OF STEELE MINNESOTA","ECOVYST INC","21"
"2354","COUNTY OF WAYNE","US DOE","13"
"2355","COUNTY OF WAYNE NORTH CAROLINA","SAINT GOBAIN NORTH AMERICA","22"
"2356","COUNTY OF WEBER","UNIT CORP","12"
"2357","COUNTY OF WEBER UTAH","UNIT CORP","17"
"2358","COUNTY OF WHITESIDE","HEI","16"
"2359","COUNTY OF WHITESIDE ILLINOIS","CONOCO PHILLIPS","21"
"2360","COUNTY OF YAKIMA","LONZA","15"
"2361","COUNTY OFGREENWOOD","UNIT CORP","15"
"2362","COUNTY OFSANDOVAL NEW MEXICO","MONSANTO CO","21"
"2363","COUNTY SANITATION DISTRICT NO 2 OF LOS ANGELES COUNTY","SALT LAKE COUNTY","41"
"2364","COUNTY SOLID WASTE DEPARTMENT","CONSOL ENERGY INC","24"
"2365","COVANCE INC","COVANCE INC","0"
"2366","COVANTA ENERGY","COVANTA ENERGY","0"
"2367","COVANTA HOLDING CORP","COVANTA HOLDING CORP","0"
"2368","COVANTA HOLDINGS CORP","COVANTA HOLDING CORP","1"
"2369","COVESTRO LCC","ECOVYST INC","9"
"2370","COVESTRO LLC","ECOVYST INC","9"
"2371","COVEY PARK ENERGY","COVANTA ENERGY","9"
"2372","COVIA HOLDINGS","PEPCO HOLDINGS INC","10"
"2373","COVIA HOLDINGS CORP","COVANTA HOLDING CORP","5"
"2374","COVORO MINING SOLUTIONS LLC","COEUR MINING INC","15"
"2375","COWLES PUBLISHING CO","BOEING CO","13"
"2376","COWLITZ COUNTY","OCI NV","12"
"2377","COWLITZ COUNTY WASHINGTON","DOW INC","22"
"2378","COX OIL","GOOGLE","7"
"2379","COX OIL CO INC","KKR & CO INC","10"
"2380","CP Crane Power, LLC","Tres Power LLC","9"
"2381","CPI Power (US) GP","SCOGI GP","15"
"2382","CPI USA NORTH CAROLINA LLC","SCI LLC","19"
"2383","CPI USA North Carolina LLC","State of North Carolina","17"
"2384","CPL RETAIL ENERGY LP","XCEL ENERGY","11"
"2385","CPN MANAGEMENT LP","ARES MANAGEMENT CORP","11"
"2386","CPS ENERGY","XCEL ENERGY","5"
"2387","CPS Energy","CMS Energy","2"
"2388","CPV FAIRVIEW LLC CPV FAIRVIEW","SCI LLC","24"
"2389","CPV Fairview LLC","UP Paper LLC","12"
"2390","CPV Maryland, LLC","Solae, LLC","13"
"2391","CPV POWER HOLDINGS LP","PLAINS GP HOLDINGS LP","12"
"2392","CPV Power Holdings LP","SABIC US Holdings LP","13"
"2393","CPV Power Holdings, LP","TEP Rex Holdings, LLC","13"
"2394","CPV SHORE LLC","SCI LLC","10"
"2395","CPV Sentinel, LLC","Linde LLC","12"
"2396","CPV VALLEY LLC","SCI LLC","11"
"2397","CPV Valley LLC","UP Paper LLC","10"
"2398","CPX Energy","CMS Energy","4"
"2399","CR&R INC","CREE INC","4"
"2400","CR&R, Inc.","AT&T, Inc.","6"
"2401","CRAIGHEAD CO SOLID WASTE DISPOSAL AUTHORITY","SALINAS VALLEY SOLID WASTE AUTHORITY","27"
"2402","CRAIGHEAD COUNTY SOLID WASTE DISPOSAL AUTHORITY","SALINAS VALLEY SOLID WASTE AUTHORITY","29"
"2403","CRAWFISH COGEN, LLC","SCI LLC","14"
"2404","CRAWFORD COUNTY BOARD OF COMMISSIONERS","FORD MOTOR CO","27"
"2405","CRAWFORDSVILLE ELECTRIC LIGHT & POWER","AMERICAN ELECTRIC POWER","24"
"2406","CRAWFORDSVILLE ENERGY LLC","PARSLEY ENERGY INC","15"
"2407","CREE INC","CREE INC","0"
"2408","CRESCENT PASS ENERGY LLC","SABINAL ENERGY LLC","14"
"2409","CRESCENT POINT ENERGY US CORP","CRESCENT POINT ENERGY US CORP","0"
"2410","CRESTONE ENERGY VENTURES LLC","EARTHSTONE ENERGY INC","17"
"2411","CRESTONE GATHERING SERVICES LLC","CREE INC","23"
"2412","CRESTONE PEAK RESOURCES LLC","COMSTOCK RESOURCES","15"
"2413","CRESTONE PEAK RESOURCES LP","COMSTOCK RESOURCES","14"
"2414","CRESTWOOD APPALACHIA PIPELINE LLC","PEMBINA PIPELINE CORP","26"
"2415","CRESTWOOD ENERGY","XCEL ENERGY","9"
"2416","CRESTWOOD EQUITY PARTNERS LP","MARKWEST ENERGY PARTNERS LP","17"
"2417","CRESTWOOD MARCELLUS MIDSTREAM LLC","SALT CREEK MIDSTREAM LLC","19"
"2418","CRESTWOOD MIDSTREAM PARTNERS LP","DCP MIDSTREAM PARTNERS, LP","11"
"2419","CRH AMERICAS INC","CRH AMERICAS INC","0"
"2420","CRH AMERICAS MATERIALS INC","CRH AMERICAS MATERIALS INC","0"
"2421","CRH Americas Materials INC","CRH Americas Materials INC","0"
"2422","CRH Americas Materials, Inc","CRH Americas Materials, Inc","0"
"2423","CRICKET VALLEY ENERGY CENTER LLC","TALEN ENERGY CORP","21"
"2424","CRIMSON ENERGY PARTNERS IV LLC","MARKWEST ENERGY PARTNERS LP","17"
"2425","CRIMSON RESOURCE MANAGEMENT CORP","ARES MANAGEMENT CORP","14"
"2426","CRISP COUNTY BOARD OF COMMISSIONERS","BROADCOM INC","29"
"2427","CRISTAL USA INC","CORTEVA INC","10"
"2428","CRITTENDEN COUNTY AR","INTEL CORP","16"
"2429","CROCKETT COGENERATION A CALIFORNIA LP","KRATON CORP","26"
"2430","CROCKETT COGENERATION A CALIFORNIA LTD PTNR","SACRAMENTO COGENERATION AUTHORITY","30"
"2431","CRODA INTERNATIONAL PUBLIC LC","CRODA INTERNATIONAL PUBLIC LC","0"
"2432","CROOK COUNTY GOVERNMENT","UNIT CORP","20"
"2433","CROSS TIMBERS ENERGY LLC","DTE ENERGY CO","15"
"2434","CROSSTEX ENERGY SERVICES LP","CVR ENERGY INC","17"
"2435","CROSSTEX NORTH TEXAS GATHERING LP","CORTEVA INC","26"
"2436","CROSSTEX PERMIAN LLC","CREE INC","14"
"2437","CROW WING COUNTY","DOW INC","11"
"2438","CROW WING COUNTY MINNESOTA","DOW INC","21"
"2439","CROWHEART ENERGY LLC","COVANTA ENERGY","12"
"2440","CROWN PAPER GROUP INC","FPL GROUP INC","12"
"2441","CROWNQUEST OPERATING LLC","TALLGRASS OPERATIONS LLC","18"
"2442","CRUSOE ENERGY SYSTEMS INC","CVR ENERGY INC","13"
"2443","CSL BEHRING LLC","SCI LLC","10"
"2444","CSL Behring LLC","Linde LLC","10"
"2445","CSRC USA CORP","HESS CORP","8"
"2446","CSTN HOLDINGS INC","POST HOLDINGS INC","4"
"2447","CSTN Holdings, Inc","Total Holdings Inc","8"
"2448","CSU TRUSTEES & CSUCI SITE AUTHORITY","DEERE & CO","31"
"2449","CSU Trustees and CSUCI Site Authority","Trustees of Indiana University","29"
"2450","CUB CREEK ENERGY LLC","BONANZA CREEK ENERGY INC","12"
"2451","CULLMAN ENVIRONMENTAL","GFL ENVIRONMENTAL INC","12"
"2452","CULLMAN ENVIRONMENTAL INC","GFL ENVIRONMENTAL INC","8"
"2453","CUMBERLAND COUNTY IMPROVEMENT AUTHORITY","SALEM COUNTY IMPROVEMENT AUTHORITY","13"
"2454","CUMBERLAND COUNTY SOLID WASTE MANAGEMENT","ELANCO US INC","33"
"2455","CURATORS OF THE UNIVERSITY OF MISSOURI","ATMOS ENERGY CORP","29"
"2456","CURETON MIDSTREAM LLC","ANTERO MIDSTREAM LLC","9"
"2457","CUTRALE CITRUS JUICES USA INC","AGL RESOURCES INC","20"
"2458","CVR ENERGY INC","CVR ENERGY INC","0"
"2459","CVR Energy","CVR Energy","0"
"2460","CVR Partners, LP","OCI Partners LP","5"
"2461","CXA LA PALOMA LLC","SCI LLC","14"
"2462","CXA LA PALOMA, LLC","TOMPC, LLC","14"
"2463","CXA SUNDEVIL HOLDINGS CO, INC","UIL HOLDINGS CORP","16"
"2464","CYPRESS SEMICONDUCTOR CORP","ARCONIC CORP","18"
"2465","CYTEC INDUSTRIES INC","LSB INDUSTRIES INC","8"
"2466","Cabllo Loco Midstream","Trace Midstream","12"
"2467","Cabot Corporation","Cabot Corporation","0"
"2468","Cabot Oil & Gas Corp","Cabot Oil & Gas Corp","0"
"2469","Cadillac Casting, Inc.","Caterpillar, Inc.","15"
"2470","Caelus Energy Alaska, LLC","Talos Energy LLC","13"
"2471","Caerus Oil & Gas, LLC","Titus Oil & Gas LLC","8"
"2472","Caerus Oil and Gas LLC","Titus Oil & Gas LLC","11"
"2473","Caesars Entertainment Corporation","Caesars Entertainment Corporation","0"
"2474","Caisse de dpt et placement du Qubec","Waste Management Inc","29"
"2475","Caithness Energy, LLC","Tapstone Energy LLC","10"
"2476","Caithness Long Island LLC","Linde LLC","20"
"2477","Calgon Carbon Corporation","Cabot Corporation","10"
"2478","Calhoun Power CO, LLC","TTX Power LLC","14"
"2479","Calhoun Power Company, LLC","Sampson Energy Company LLC","16"
"2480","California Dairies, Inc.","Praxair, Inc.","15"
"2481","California Department of State Hospitals","U.S. Department of the Army","31"
"2482","California Department of Water Resources","Cliffs Natural Resources","26"
"2483","California Institute of Technology","Corning Inc.","28"
"2484","California Resources Corporation","California Resources Corporation","0"
"2485","California Steel Industries, Inc.","Trinity Industries, Inc.","15"
"2486","Calpine","Calpine","0"
"2487","Calpine Corporation","Calpine Corporation","0"
"2488","Calpine Corporatoin","Calpine Corporation","2"
"2489","Calumet Lubricants Company, L.P.","Calumet Lubricants Company, L.P.","0"
"2490","Calumet Lubricants Company, LP","Calumet Lubricants Company, LP","0"
"2491","Calumet Shreveport Lubricants and Waxes, LLC","Calumet Lubricants Company, LP","26"
"2492","Calumet Specialty Products Partners","Calumet Specialty Products Partners","0"
"2493","Calumet Specialty Products Partners, L.P.","Calumet Specialty Products Partners, L.P.","0"
"2494","Calumet Superior LLC","St Paper LLC","14"
"2495","Calypso Energy Holding LLC","Samson Energy Co LLC","14"
"2496","Calypso Energy Holdings LLC","Rupert Holdings, LLC","15"
"2497","Calypso Energy Holdings LLC.","Rupert Holdings, LLC","16"
"2498","Camden County Government","The Charles County Government","11"
"2499","Camden Plant Holding LLC","TA Ada Holdings LLC","15"
"2500","Campbell County, VA","Sampson County","13"
"2501","Campbell County, Virginia","Rockingham County, Virginia","14"
"2502","Campbell County, Wyoming","Campbell Soup Company","15"
"2503","Campbell Soup Company","Campbell Soup Company","0"
"2504","Campbell Soup Compnay","Campbell Soup Compnay","0"
"2505","Canada Pension Plan Investment Board","TransCanada American Investments Ltd","24"
"2506","Canton Drop Forge","Google","15"
"2507","Canyon County","Sampson County","7"
"2508","Canyon County Solid Waste Department","Tulare County Solid Waste Department","10"
"2509","Cape May County Municipal Utilities Authority","Sacramento Municipal Utility District","28"
"2510","Capital Five Investments","Set Perc Investment LLC","19"
"2511","Capital Power (US Holding), Inc.","Tower US Holdings In","16"
"2512","Capital Power (US Holdings), Inc.","Tower US Holdings In","15"
"2513","Capital Power Investments LLC","Set Perc Investment LLC","12"
"2514","Capitan Energy","Spectra Energy","8"
"2515","Capitan Energy Inc","Ring Energy, Inc","8"
"2516","Capitol Aggregates","Calpine","15"
"2517","Capitol Aggregates, Inc","Diodes, Inc","16"
"2518","Capitol District Energy Center Cogeneration Associates","Sunnyside Cogeneration Associates","33"
"2519","Caprock Permian Processing LLC","Tenawa Haven Processing LLC","19"
"2520","Caraustar Industries, Inc.","TC Industries, Inc.","9"
"2521","Carbide Industries LLC","Rexnord Industries LLC","10"
"2522","Carbon Green BioEnergy, LLC","Seaboard Energy, LLC","15"
"2523","Cardinal Cogen, Inc.","Corning Inc.","12"
"2524","Cardinal Ethanol, LLC","Standard Ethanol, LLC","10"
"2525","Cardinal FG","Calpine","10"
"2526","Cardinal Glass Industries","LSB Industries","17"
"2527","Cardinal Glass Industries Inc","TC Industries Inc","14"
"2528","Cardinal Glass Industries, Inc.","TC Industries, Inc.","14"
"2529","Cardinal Midstream, LLC","Enlink Midstream, LLC","10"
"2530","Carestream Health Inc.","Cemex, Inc.","15"
"2531","Cargill","Caterpillar","6"
"2532","Cargill Corn Milling","Owens Corning","17"
"2533","Cargill INC.","Corning INC.","8"
"2534","Cargill Inc","Caterpillar Inc","6"
"2535","Cargill Incorporate","Corning Incorporated","9"
"2536","Cargill Incorporated","Corning Incorporated","8"
"2537","Cargill inc","Calpine","8"
"2538","Cargill, Inc.","Caterpillar, Inc.","6"
"2539","Cargill, Incorporated","Corning Incorporated","9"
"2540","Cargill,Incorporated","Corning Incorporated","10"
"2541","Carmeuse Lime & Stone","Calpine","18"
"2542","Carmeuse Lime & Stone, Inc","Lamb Weston, Inc","18"
"2543","Carmeuse Lime & Stone, Inc.","Cemex, Inc.","18"
"2544","Carmeuse Lime and Stone","Linde Inc","20"
"2545","Carmeuse Lime and Stone Inc.","Linde Inc","19"
"2546","Carmeuse Lime and Stone, Inc.","Linde Inc","20"
"2547","Carmeuse Lime, Inc.","Cemex, Inc.","10"
"2548","Carmeuse North America","Masonite North America","10"
"2549","Carolina Stalite Company","Marathon Oil Company","16"
"2550","Carpenter Technology Corporation","Carpenter Technology Corporation","0"
"2551","Carrera Gas Gathering, LLC","Vaquero Permian Gathering LLC","17"
"2552","Carrizo Oil & Gas, Inc.","Carrizo Oil & Gas, Inc.","0"
"2553","Carroll County Energy, LLC","Talos Energy LLC","14"
"2554","Carroll County Government","The Charles County Government","10"
"2555","Carroll County Solid Waste Management Commission","San Bernardino County - Solid Waste Management Division","23"
"2556","Carroll Grayson Galax Solid Waste Authority","Salinas Valley Solid Waste Authority","21"
"2557","Carson Cogeneration Company","Monsanto Company","17"
"2558","Carson Illinois Holdings, LLC","Riverstone Holdings LLC","18"
"2559","Carthage Energy, LLC","Vantage Energy LLC","6"
"2560","Cartier Energy LLC","UpCurve Energy LLC","8"
"2561","Carus Corporation","FMC Corporation","6"
"2562","Carver-Marion-Wareham (CMW) Regional Refuse Disposal District","St Landry Parish Waste Disposal District","43"
"2563","Cascades Holding US inc","Total Holdings USA Inc","15"
"2564","Cascades USA inc","Taqa USA Inc","10"
"2565","Casella Waste Systems, Inc.","Casella Waste Systems, Inc.","0"
"2566","Castillo Investment Holdings, LLC","Riverview Investment Holdings LLC","16"
"2567","Castleton Commodities International","Corn Products International","18"
"2568","Castleton Commodities International LLC","Corn Products International","22"
"2569","Castleton Energy Center, LLC","Samson Energy Co LLC","14"
"2570","Cat Canyon Resources","Samson Resources","10"
"2571","Catalyst Paper (Snowflake) Inc.","Caterpillar Inc.","23"
"2572","Catalyst Paper Operations Inc","TXI Operations Inc","17"
"2573","Catawba County","Sarasota County","9"
"2574","Caterpillar","Caterpillar","0"
"2575","Caterpillar Inc","Caterpillar Inc","0"
"2576","Caterpillar Inc.","Caterpillar Inc.","0"
"2577","Caterpillar, Inc.","Caterpillar, Inc.","0"
"2578","Catoosa County","Sarasota County","9"
"2579","Cavanta Energy Corporation","Devon Energy Corporation","8"
"2580","Cavendish America Inc.","Reynolds American Inc.","10"
"2581","Caviness BP Idaho, LLC","Simplot BP Idaho LLC","14"
"2582","Caza Petroleum LLC","Saga Petroleum, LLC","5"
"2583","Cecil County Board of Commisioners","Seminole County Board of County Commissioners","15"
"2584","Cedar Bay Cogeneration, Inc.","Sempra Generation","19"
"2585","Cedar Bay Operating Services, LLC","Rover Operating, LLC","19"
"2586","Cedar Bayou Fractionators, L.P.","OCI Partners LP","24"
"2587","Cedar Falls Municipal Electric Utility","PPL Electric Utilities","28"
"2588","Cedar Falls Municipal Gas Utility","General Mills","28"
"2589","Cedar Falls Utilities","Northeast Utilities","14"
"2590","Cedar II Power Corporation","Verso Corporation","13"
"2591","Cedar Rapids Linn County","Sampson County","16"
"2592","Cedar Rapids Linn County Solid Waste Agency","Tucker County Solid Waste Authority","30"
"2593","Cedars LLC","SCI LLC","7"
"2594","Celanese CORP","Celanese CORP","0"
"2595","Celanese Corporation","Celanese Corporation","0"
"2596","Cellu Tissue Holdings, Inc.","Nestle Holdings Inc","14"
"2597","Cemex Construction Materials Florida, LLC - Central Power and Lime, LLC","Synagro - Central, LLC","55"
"2598","Cemex, Inc.","Cemex, Inc.","0"
"2599","CenTrio Energy Seattle LLC","Talos Energy LLC","16"
"2600","Centennial Resource Production, LLC","Centennial Resource Production, LLC","0"
"2601","Center Ethanol Company LLC","United Ethanol LLC","14"
"2602","CenterPoint Energy Resources CORPORATION","CenterPoint Energy Resources CORPORATION","0"
"2603","CenterPoint Energy Resources Corp","CenterPoint Energy Resources Corp","0"
"2604","CenterPoint Energy Southeastern Pipeline Holdings, LLC","Spur Energy Partners Holdings LLC","35"
"2605","CenterPoint Energy Southeastern Pipelines Holding, LLC","Spur Energy Partners Holdings LLC","35"
"2606","CenterPoint Energy Southeastern Pipelines Holdings, LLC","Spur Energy Partners Holdings LLC","34"
"2607","CenterPoint Energy Southeastern Piplines Holdings, LLC","Spur Energy Partners Holdings LLC","33"
"2608","Centerpoint Energy Resources Corp","Centerpoint Energy Resources Corp","0"
"2609","Centerpoint Holdings LLC","Rupert Holdings, LLC","12"
"2610","Central Disposal","General Mills","13"
